,date,updateDate,code1,code2,code3,value,source,bitCode,siCode
5814,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,2200.0,S1,1,A
5815,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,37.0,S1,1,BpA
5816,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,4000.0,S1,1,B
5817,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,200.0,S1,1,A
5818,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,500.0,S1,1,A
5819,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,20.0,S1,1,BpA
5820,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,8600.0,S1,1,B
5821,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,200.0,S1,1,A
5822,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,700.0,S1,1,A
5823,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,43.0,S1,1,BpA
5824,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,23200.0,S1,1,B
5825,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,800.0,S1,1,A
5826,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,1100.0,S1,1,A
5827,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,29.0,S1,1,BpA
5828,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,15000.0,S1,1,B
5829,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,500.0,S1,1,A
5830,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,30.0,S1,1,BpA
5831,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,164000.0,S1,1,B
5832,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,3300.0,S1,1,A
5833,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,3500.0,S1,1,A
5834,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,49.7,S1,1,BpA
5835,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,347000.0,S1,1,B
5836,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,8900.0,S1,1,A
5837,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,9300.0,S1,1,A
5838,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,39.0,S1,1,BpA
5839,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,504000.0,S1,1,B
5840,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,14400.0,S1,1,A
5841,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,16100.0,S1,1,A
5842,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,35.0,S1,1,BpA
5843,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,120000.0,S1,1,B
5844,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,4300.0,S1,1,A
5845,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,4400.0,S1,1,A
5846,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,27.9,S1,1,BpA
5847,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,28700.0,S1,1,B
5848,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,900.0,S1,1,A
5849,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,1000.0,S1,1,A
5850,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,31.9,S1,1,BpA
5851,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,178000.0,S1,1,B
5852,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,5600.0,S1,1,A
5853,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,5800.0,S1,1,A
5854,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,31.8,S1,1,BpA
5855,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,136000.0,S1,1,B
5856,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,4000.0,S1,1,A
5857,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,4600.0,S1,1,A
5858,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,34.0,S1,1,BpA
5859,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,288000.0,S1,1,B
5860,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,8000.0,S1,1,A
5861,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,8400.0,S1,1,A
5862,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,36.0,S1,1,BpA
5863,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,83300.0,S1,1,B
5864,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,3000.0,S1,1,A
5865,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,33000.0,S1,1,B
5866,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,1100.0,S1,1,A
5867,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,30.0,S1,1,BpA
5868,2010-01-01,2010-12-01 00:00:00,shAWv,S/1,STKS,-9999.0,S1,1,
5869,2010-01-01,2010-12-31 00:00:00,shAWv,W/WIN/RHARD,PRD,1.0,S1,1,B
5870,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,80600.0,S1,1,B
5871,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,2600.0,S1,1,A
5872,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,31.0,S1,1,BpA
5873,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,23200.0,S1,1,B
5874,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,800.0,S1,1,A
5875,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,1300.0,S1,1,A
5876,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,29.0,S1,1,BpA
5877,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,488000.0,S1,1,B
5878,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,13200.0,S1,1,A
5879,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,13300.0,S1,1,A
5880,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,37.0,S1,1,BpA
5881,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,541000.0,S1,1,B
5882,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,12300.0,S1,1,A
5883,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,12400.0,S1,1,A
5884,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,43100.0,S1,1,B
5885,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,1600.0,S1,1,A
5886,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,1700.0,S1,1,A
5887,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,26.9,S1,1,BpA
5888,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,274000.0,S1,1,B
5889,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,7200.0,S1,1,A
5890,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,7800.0,S1,1,A
5891,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,440000.0,S1,1,B
5892,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,11900.0,S1,1,A
5893,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,12000.0,S1,1,A
5894,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,37.0,S1,1,BpA
5895,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,8400.0,S1,1,B
5896,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,28.0,S1,1,BpA
5897,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,PRD,54000.0,S1,1,B
5898,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AH,1500.0,S1,1,A
5899,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,AP,1700.0,S1,1,A
5900,2010-01-01,2010-12-31 00:00:00,shASc,W/WIN,YLD,36.0,S1,1,BpA
5901,2010-01-01,2010-12-31 00:00:00,shAMo,C/1,PRD,1403000.0,S1,1,B
5902,2010-01-01,2010-12-31 00:00:00,shAWi,W/WIN/RHARD,PRD,3.0,S1,1,B
5903,2010-01-01,2010-12-31 00:00:00,shAWi,W/WIN/WSOFT,PRD,1.0,S1,1,B
5904,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,501000.0,S1,1,B
5905,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,9400.0,S1,1,A
5906,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,53.3,S1,1,BpA
5907,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1127000.0,S1,1,B
5908,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,24600.0,S1,1,A
5909,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,24700.0,S1,1,A
5910,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,45.8,S1,1,BpA
5911,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1670000.0,S1,1,B
5912,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,41600.0,S1,1,A
5913,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,44400.0,S1,1,A
5914,2010-01-01,2010-12-01 00:00:00,shAWy,S/1,STKS,-9999.0,S1,1,
5915,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1091000.0,S1,1,B
5916,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,17100.0,S1,1,A
5917,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,17200.0,S1,1,A
5918,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,63.8,S1,1,BpA
5919,2010-01-01,2010-12-01 00:00:00,shANh,S/1,STKS/ON_FARM,-9999.0,S1,1,
5920,2010-01-01,2010-12-31 00:00:00,shAMo,C/1,AP,59100.0,S1,1,A
5921,2010-01-01,2010-12-01 00:00:00,shAFl,S/1,STKS/OFF_FARM,-9999.0,S1,1,
5922,2010-01-01,2010-12-31 00:00:00,shALa,SG,AP,82000.0,S1,1,A
5923,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,3527000.0,S1,1,B
5924,2010-01-01,2010-12-31 00:00:00,shAMo,C/1,PRD,367000.0,S1,1,B
5925,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,60700.0,S1,1,A
5926,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,58.1,S1,1,BpA
5927,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,664000.0,S1,1,B
5928,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,12200.0,S1,1,A
5929,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,13500.0,S1,1,A
5930,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,8200.0,S1,1,A
5931,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,8300.0,S1,1,A
5932,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,4900.0,S1,1,A
5933,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,59.2,S1,1,BpA
5934,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,212000.0,S1,1,B
5935,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,3400.0,S1,1,A
5936,2010-01-01,2010-01-01 00:00:00,shALa,SG,PR,5.76,S1,1,
5937,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,62.4,S1,1,BpA
5938,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,246000.0,S1,1,B
5939,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,3700.0,S1,1,A
5940,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,257000.0,S1,1,B
5941,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,4000.0,S1,1,A
5942,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,64.3,S1,1,BpA
5943,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,154000.0,S1,1,B
5944,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,2900.0,S1,1,A
5945,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,57.0,S1,1,BpA
5946,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1556000.0,S1,1,B
5947,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,40900.0,S1,1,A
5948,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,43700.0,S1,1,A
5949,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,38.6,S1,1,BpA
5950,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,56.1,S1,1,BpA
5951,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,624000.0,S1,1,B
5952,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,11200.0,S1,1,A
5953,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,11500.0,S1,1,A
5954,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,55.7,S1,1,BpA
5955,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,22900.0,S1,1,A
5956,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,50.6,S1,1,BpA
5957,2010-01-01,2010-12-31 00:00:00,shAMo,C/1,PRD,2333000.0,S1,1,B
5958,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,3082000.0,S1,1,B
5959,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,51900.0,S1,1,A
5960,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,53000.0,S1,1,A
5961,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,59.4,S1,1,BpA
5962,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,4484000.0,S1,1,B
5963,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,62.5,S1,1,BpA
5964,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,7267000.0,S1,1,B
5965,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,122100.0,S1,1,A
5966,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,59.5,S1,1,BpA
5967,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,501000.0,S1,1,B
5968,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,8400.0,S1,1,A
5969,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,8500.0,S1,1,A
5970,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,59.6,S1,1,BpA
5971,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,4100.0,S1,1,A
5972,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,4100.0,S1,1,A
5973,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,54.9,S1,1,BpA
5974,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,236000.0,S1,1,B
5975,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,4800.0,S1,1,A
5976,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,4900.0,S1,1,A
5977,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,49.2,S1,1,BpA
5978,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,400000.0,S1,1,B
5979,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,6400.0,S1,1,A
5980,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,62.5,S1,1,BpA
5981,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,51000.0,S1,1,B
5982,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,800.0,S1,1,A
5983,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,1000.0,S1,1,A
5984,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,63.8,S1,1,BpA
5985,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,2900.0,S1,1,A
5986,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,3300.0,S1,1,A
5987,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,112000.0,S1,1,B
5988,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,3800.0,S1,1,A
5989,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,32.0,S1,1,BpA
5990,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,11100.0,S1,1,A
5991,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,33.2,S1,1,BpA
5992,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,1703000.0,S1,1,B
5993,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,40900.0,S1,1,A
5994,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,24800.0,S1,1,A
5995,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,26000.0,S1,1,A
5996,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,38.6,S1,1,BpA
5997,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,2486000.0,S1,1,B
5998,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,54100.0,S1,1,A
5999,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,55500.0,S1,1,A
6000,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,46.0,S1,1,BpA
6001,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,396000.0,S1,1,B
6002,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,7100.0,S1,1,A
6003,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,7500.0,S1,1,A
6004,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,55.8,S1,1,BpA
6005,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,43700.0,S1,1,A
6006,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,44000.0,S1,1,A
6007,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,55.1,S1,1,BpA
6008,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,58.1,S1,1,BpA
6009,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,110000.0,S1,1,B
6010,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,1900.0,S1,1,A
6011,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,2000.0,S1,1,A
6012,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,57.9,S1,1,BpA
6013,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,PRD,122000.0,S1,1,B
6014,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AH,1900.0,S1,1,A
6015,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,AP,1900.0,S1,1,A
6016,2010-01-01,2010-12-31 00:00:00,shASd,W/WIN,YLD,64.2,S1,1,BpA
6017,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,1912000.0,S1,1,B
6018,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,53600.0,S1,1,A
6019,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,62800.0,S1,1,A
6020,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,35.7,S1,1,BpA
6021,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,797000.0,S1,1,B
6022,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,28.0,S1,1,BpA
6023,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,3241000.0,S1,1,B
6024,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,114700.0,S1,1,A
6025,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,156000.0,S1,1,A
6026,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,35.6,S1,1,BpA
6027,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,3593000.0,S1,1,B
6028,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD/NIRR,817000.0,S1,1,
6029,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,86900.0,S1,1,A
6030,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH/NIRR,35500.0,S1,1,
6031,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,114000.0,S1,1,A
6032,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/NIRR,39000.0,S1,1,
6033,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,4699000.0,S1,1,B
6034,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,152100.0,S1,1,A
6035,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH/NIRR,106500.0,S1,1,
6036,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,214000.0,S1,1,A
6037,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/NIRR,158000.0,S1,1,
6038,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,2545000.0,S1,1,B
6039,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD/NIRR,2053000.0,S1,1,
6040,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,82800.0,S1,1,A
6041,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH/NIRR,70800.0,S1,1,
6042,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,94500.0,S1,1,A
6043,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/NIRR,81000.0,S1,1,
6044,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,1381000.0,S1,1,B
6045,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,39100.0,S1,1,A
6046,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH/NIRR,34000.0,S1,1,
6047,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,43400.0,S1,1,A
6048,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/NIRR,38000.0,S1,1,
6049,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,35.3,S1,1,BpA
6050,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,1889000.0,S1,1,B
6051,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD/NIRR,776000.0,S1,1,
6052,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH/NIRR,23500.0,S1,1,
6053,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,63000.0,S1,1,A
6054,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,42.1,S1,1,BpA
6055,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,6153000.0,S1,1,B
6056,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH/NIRR,128000.0,S1,1,
6057,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/NIRR,145000.0,S1,1,
6058,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,2777000.0,S1,1,B
6059,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,77200.0,S1,1,A
6060,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,48.0,S1,1,BpA
6061,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,1799000.0,S1,1,B
6062,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,61200.0,S1,1,A
6063,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,76100.0,S1,1,A
6064,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,754000.0,S1,1,B
6065,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,21600.0,S1,1,A
6066,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,27500.0,S1,1,A
6067,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/IRR,7500.0,S1,1,
6068,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,34.9,S1,1,BpA
6069,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,3338000.0,S1,1,B
6070,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,88200.0,S1,1,A
6071,2010-01-01,2010-12-31 00:00:00,shAMo,C/1,AP,30600.0,S1,1,A
6072,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,103500.0,S1,1,A
6073,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/IRR,35500.0,S1,1,
6074,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,37.8,S1,1,BpA
6075,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,5204000.0,S1,1,B
6076,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,142900.0,S1,1,A
6077,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,158800.0,S1,1,A
6078,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP/NIRR,138000.0,S1,1,
6079,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,27700.0,S1,1,A
6080,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,48000.0,S1,1,A
6081,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,19.4,S1,1,BpA
6082,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,3986000.0,S1,1,B
6083,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,140400.0,S1,1,A
6084,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,185400.0,S1,1,A
6085,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,28.4,S1,1,BpA
6086,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,8900.0,S1,1,A
6087,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,14400.0,S1,1,A
6088,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,30.1,S1,1,BpA
6089,2010-01-01,2010-12-31 00:00:00,shAMo,C/1,PRD,6231000.0,S1,1,B
6090,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,2413000.0,S1,1,B
6091,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,82900.0,S1,1,A
6092,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,107800.0,S1,1,A
6093,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,YLD,29.1,S1,1,BpA
6094,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,PRD,249800.0,S1,1,B
6095,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AH,6500.0,S1,1,A
6096,2010-01-01,2010-12-31 00:00:00,shAIa,S/1,AP,91500.0,S1,1,A
6097,2010-01-01,2010-12-31 00:00:00,shATx,W/WIN,AP,10700.0,S1,1,A
